,날짜,종가,전일비,시가,고가,저가,거래량
372,2021.06.15,"144,500","+2,000","143,500","144,500","140,500","4,950,329"
373,2021.06.14,"142,500","+7,000","136,000","143,000","136,000","6,240,394"
374,2021.06.11,"135,500","+2,000","134,500","136,500","132,000","3,674,400"
375,2021.06.10,"133,500","+4,500","130,000","135,000","129,500","5,564,011"
376,2021.06.09,"129,000",+500,"128,500","130,000","128,500","1,936,747"
377,2021.06.08,"128,500","+2,500","127,000","128,500","126,500","2,248,373"
378,2021.06.07,"126,000","+2,000","125,000","127,000","125,000","1,905,198"
379,2021.06.04,"124,000","-2,500","126,000","126,000","123,000","2,668,254"
380,2021.06.03,"126,500",-500,"127,500","128,500","126,000","1,737,466"
381,2021.06.02,"127,000",0,"128,000","129,500","126,000","2,597,446"
382,2021.06.01,"127,000","+4,000","123,500","127,000","123,000","3,573,808"
383,2021.05.31,"123,000","+1,000","122,000","123,000","120,500","2,299,358"
384,2021.05.28,"122,000","-3,000","125,000","125,500","120,500","3,685,820"
385,2021.05.27,"125,000","+5,500","120,000","125,000","119,500","7,398,732"
386,2021.05.26,"119,500","+1,500","118,500","120,000","117,500","2,308,405"
387,2021.05.25,"118,000","+1,500","117,000","118,000","116,000","1,777,001"
388,2021.05.24,"116,500",-500,"116,500","118,000","115,500","1,715,308"
389,2021.05.21,"117,000","+3,500","116,000","119,000","114,500","3,018,548"
390,2021.05.20,"113,500",+500,"112,500","115,500","112,000","2,135,101"
391,2021.05.18,"113,000","+2,500","111,500","114,500","111,000","1,585,701"
392,2021.05.17,"110,500","+1,500","109,000","111,000","109,000","1,656,454"
393,2021.05.14,"109,000",-500,"109,500","111,500","108,000","2,276,082"
394,2021.05.13,"109,500","-3,500","109,000","111,000","108,000","4,201,490"
395,2021.05.12,"113,000","-1,500","115,000","115,500","112,000","2,558,482"
396,2021.05.11,"114,500","-1,500","115,000","117,000","114,500","1,875,600"
397,2021.05.10,"116,000","+1,500","115,500","116,500","114,500","1,898,994"
398,2021.05.07,"114,500",-500,"115,500","117,000","114,000","2,040,844"
399,2021.05.06,"115,000",-500,"115,000","117,500","113,500","3,234,424"
400,2021.05.04,"115,500","+1,000","113,500","116,000","112,000","2,228,466"
401,2021.05.03,"114,500","+1,000","112,500","116,000","110,000","2,832,622"
402,2021.04.30,"113,500","-3,500","117,000","117,000","113,000","4,405,688"
403,2021.04.29,"117,000","-2,500","120,000","120,500","115,500","3,445,462"
404,2021.04.28,"119,500","-2,000","121,500","122,000","119,000","2,276,272"
405,2021.04.27,"121,500","+3,500","118,500","124,500","118,500","5,332,544"
406,2021.04.26,"118,000",+500,"118,000","118,000","117,500","1,729,458"
407,2021.04.23,"117,500",0,"116,500","118,500","114,500","2,473,720"
408,2021.04.22,"117,500",-500,"118,000","119,500","117,500","2,279,180"
409,2021.04.21,"118,000","-1,500","119,500","119,500","117,000","4,461,636"
410,2021.04.20,"119,500",+500,"119,000","121,000","118,000","2,952,174"
411,2021.04.19,"119,000",0,"120,000","122,000","117,500","5,441,693"
412,2021.04.16,"119,000","-1,500","115,500","120,500","115,500","13,709,555"
413,2021.04.15,"120,500","+8,500","120,500","132,500","118,000","17,115,015"
414,2021.04.14,"558,000",0,0,0,0,0
415,2021.04.13,"558,000",0,0,0,0,0
416,2021.04.12,"558,000",0,0,0,0,0
417,2021.04.09,"558,000","+10,000","554,000","561,000","551,000","788,839"
418,2021.04.08,"548,000","+6,000","539,000","561,000","534,000","912,514"
419,2021.04.07,"542,000","-2,000","544,000","544,000","526,000","820,896"
420,2021.04.06,"544,000","+42,000","506,000","545,000","505,000","1,724,958"
421,2021.04.05,"502,000","+1,000","503,000","505,000","500,000","310,400"
422,2021.04.02,"501,000","+2,000","508,000","508,000","499,000","298,641"
423,2021.04.01,"499,000","+1,000","500,000","504,000","492,000","412,423"
424,2021.03.31,"498,000","+4,500","494,000","505,000","491,000","503,036"
425,2021.03.30,"493,500","+6,000","490,000","497,000","489,500","311,073"
426,2021.03.29,"487,500","-7,500","496,000","496,500","485,000","349,113"
427,2021.03.26,"495,000","+10,000","488,000","495,000","486,000","384,547"
428,2021.03.25,"485,000","-7,000","490,000","491,000","482,000","388,531"
429,2021.03.24,"492,000","+1,500","486,500","492,000","482,000","288,563"
430,2021.03.23,"490,500","-3,500","496,000","503,000","485,500","379,964"
431,2021.03.22,"494,000","+1,500","493,000","496,500","488,000","315,035"
432,2021.03.19,"492,500","-5,500","488,500","497,000","484,000","516,981"
433,2021.03.18,"498,000","+13,000","488,500","504,000","486,000","771,697"
434,2021.03.17,"485,000","+6,000","479,000","491,000","478,000","403,953"
435,2021.03.16,"479,000",0,"481,000","485,000","478,000","270,853"
436,2021.03.15,"479,000","-2,000","480,000","482,000","472,000","345,981"
437,2021.03.12,"481,000","+2,000","489,000","490,000","477,000","435,063"
438,2021.03.11,"479,000","+19,000","460,500","484,500","457,000","928,091"
439,2021.03.10,"460,000","+19,000","452,500","464,500","449,000","899,669"
440,2021.03.09,"441,000","-13,000","448,500","451,500","434,500","1,068,670"
441,2021.03.08,"454,000","-17,000","472,000","474,500","454,000","681,524"
442,2021.03.05,"471,000","-11,000","469,000","474,000","463,000","712,633"
443,2021.03.04,"482,000","-11,500","487,500","490,000","481,000","694,890"
444,2021.03.03,"493,500","+2,000","490,500","495,000","488,000","528,321"
445,2021.03.02,"491,500","+3,500","499,000","504,000","490,000","922,034"
446,2021.02.26,"488,000","+3,500","497,500","502,000","480,500","1,617,276"
447,2021.02.25,"484,500","+11,000","478,000","484,500","473,500","562,549"
448,2021.02.24,"473,500","-13,500","487,000","492,500","472,500","667,209"
449,2021.02.23,"487,000","-3,500","481,500","492,500","477,000","665,417"
450,2021.02.22,"490,500","-13,500","505,000","510,000","490,000","640,993"
451,2021.02.19,"504,000","+3,000","497,000","506,000","490,000","695,664"
452,2021.02.18,"501,000","-8,000","506,000","517,000","501,000","466,922"
453,2021.02.17,"509,000","-5,000","515,000","515,000","503,000","562,572"
454,2021.02.16,"514,000","+12,000","504,000","519,000","499,500","1,076,048"
455,2021.02.15,"502,000","+12,500","499,000","505,000","492,000","1,052,548"
456,2021.02.10,"489,500","+28,500","466,000","490,500","466,000","1,814,483"
457,2021.02.09,"461,000","+4,000","460,000","467,500","452,500","735,565"
458,2021.02.08,"457,000","+2,000","455,000","462,000","450,000","516,115"
459,2021.02.05,"455,000",+500,"457,000","461,000","447,500","408,416"
460,2021.02.04,"454,500","-7,500","463,000","463,000","449,000","516,837"
461,2021.02.03,"462,000","+16,500","450,500","462,000","447,000","758,097"
462,2021.02.02,"445,500","+4,000","450,000","457,000","443,500","662,905"
463,2021.02.01,"441,500",+500,"436,000","443,000","425,000","910,101"
464,2021.01.29,"441,000","-17,000","460,000","460,500","436,000","1,070,093"
465,2021.01.28,"458,000","-7,000","454,000","468,500","452,000","921,812"
466,2021.01.27,"465,000","+4,000","463,000","477,000","461,000","719,814"
467,2021.01.26,"461,000","-12,500","479,000","479,000","460,500","812,266"
468,2021.01.25,"473,500","+10,500","472,000","475,500","460,000","720,170"
469,2021.01.22,"463,000","+9,000","456,000","476,000","452,500","1,162,395"
470,2021.01.21,"454,000","+10,000","452,500","461,000","452,000","679,093"
471,2021.01.20,"444,000","+4,000","448,000","450,000","437,000","596,340"
472,2021.01.19,"440,000","+12,500","428,000","444,500","428,000","583,997"
473,2021.01.18,"427,500","-10,000","433,500","441,500","427,000","839,984"
474,2021.01.15,"437,500","-14,000","452,000","459,000","436,500","995,726"
475,2021.01.14,"451,500","-3,000","454,000","463,000","450,000","802,076"
476,2021.01.13,"454,500","-3,000","458,500","462,000","449,500","806,402"
477,2021.01.12,"457,500","+4,500","446,000","460,000","433,000","1,577,872"
478,2021.01.11,"453,000","+19,000","441,000","463,000","429,000","3,157,747"
479,2021.01.08,"434,000","+31,500","413,000","436,000","404,500","2,466,715"
480,2021.01.07,"402,500","+7,000","402,000","403,500","393,000","775,191"
481,2021.01.06,"395,500","+2,500","395,000","410,000","394,500","1,435,715"
482,2021.01.05,"393,000","-3,000","393,000","395,500","387,000","748,559"
483,2021.01.04,"396,000","+6,500","392,000","396,500","385,500","853,740"
484,2020.12.30,"389,500","+5,000","384,500","394,000","383,500","813,142"
485,2020.12.29,"384,500","+11,500","381,000","385,500","378,000","857,404"
486,2020.12.28,"373,000","-1,000","374,500","377,000","369,500","646,464"
487,2020.12.24,"374,000","-3,500","378,500","380,000","372,000","465,132"
488,2020.12.23,"377,500","+1,500","381,000","385,500","377,000","629,952"
489,2020.12.22,"376,000","-3,500","380,000","389,500","375,500","876,516"
490,2020.12.21,"379,500","+12,500","367,000","380,000","367,000","819,879"
491,2020.12.18,"367,000","-2,000","369,000","369,500","365,500","427,433"
492,2020.12.17,"369,000","-3,000","374,000","374,000","368,500","455,131"
493,2020.12.16,"372,000","+1,000","373,500","375,000","371,000","269,253"
494,2020.12.15,"371,000","-2,500","373,500","375,500","369,000","393,157"
495,2020.12.14,"373,500","-1,000","376,500","381,000","372,500","480,288"
496,2020.12.11,"374,500","+4,000","374,000","380,000","373,000","438,405"
497,2020.12.10,"370,500","-4,500","371,000","378,000","367,500","818,557"
498,2020.12.09,"375,000",+500,"375,000","378,000","373,000","579,905"
499,2020.12.08,"374,500","-10,500","387,500","388,000","374,000","768,600"
500,2020.12.07,"385,000","-4,500","395,000","395,000","380,500","894,743"
501,2020.12.04,"389,500","+15,500","374,000","392,500","371,000","1,561,745"
502,2020.12.03,"374,000","+1,000","373,000","374,000","369,000","464,371"
503,2020.12.02,"373,000","-1,500","375,500","375,500","371,000","440,500"
504,2020.12.01,"374,500","+6,500","369,500","375,000","369,000","452,723"
505,2020.11.30,"368,000","-5,000","373,000","374,000","368,000","544,990"
506,2020.11.27,"373,000","-1,000","375,500","377,500","371,000","335,836"
507,2020.11.26,"374,000","+7,000","367,500","374,500","366,500","539,570"
508,2020.11.25,"367,000","-6,000","377,500","377,500","366,000","703,279"
509,2020.11.24,"373,000","+6,000","366,500","377,000","366,500","649,755"
510,2020.11.23,"367,000","+1,500","368,500","369,000","365,000","363,196"
511,2020.11.20,"365,500",0,"366,500","368,000","362,000","267,266"
512,2020.11.19,"365,500",0,"367,500","371,500","365,500","430,120"
513,2020.11.18,"365,500","+3,500","360,000","368,500","359,500","484,493"
514,2020.11.17,"362,000",0,"358,000","365,000","356,000","452,275"
515,2020.11.16,"362,000","-3,500","371,000","371,500","359,500","557,987"
516,2020.11.13,"365,500","+8,000","355,000","366,000","355,000","538,206"
517,2020.11.12,"357,500","+2,000","360,000","364,500","355,000","555,279"
518,2020.11.11,"355,500",-500,"351,500","358,500","347,500","713,843"
519,2020.11.10,"356,000","-15,500","357,500","361,500","354,000","1,105,100"
520,2020.11.09,"371,500","+1,000","375,000","376,000","367,500","593,735"
521,2020.11.06,"370,500","+7,500","367,000","380,500","365,500","1,315,572"
522,2020.11.05,"363,000","+3,500","359,000","368,500","353,000","1,061,367"
523,2020.11.04,"359,500","+23,000","340,500","361,000","340,000","1,431,026"
524,2020.11.03,"336,500","+2,000","334,500","339,000","332,000","403,786"
525,2020.11.02,"334,500","+4,500","330,500","335,500","328,000","319,856"
526,2020.10.30,"330,000","-13,000","343,000","344,000","330,000","553,748"
527,2020.10.29,"343,000","-3,500","342,000","345,500","338,500","491,546"
528,2020.10.28,"346,500","+12,500","335,500","346,500","335,000","629,567"
529,2020.10.27,"334,000","+4,500","324,500","343,500","324,500","812,610"
530,2020.10.26,"329,500","-10,500","337,000","341,000","328,000","714,722"
531,2020.10.23,"340,000","-9,000","348,500","350,000","340,000","622,592"
532,2020.10.22,"349,000","-4,500","351,500","352,000","345,500","376,380"
533,2020.10.21,"353,500","+1,000","351,000","361,000","351,000","516,282"
534,2020.10.20,"352,500",-500,"348,000","353,000","340,000","759,973"
535,2020.10.19,"353,000","-4,500","358,000","362,500","352,000","362,402"
536,2020.10.16,"357,500","-4,500","361,000","362,000","355,000","400,405"
537,2020.10.15,"362,000","-6,500","368,000","368,500","360,000","422,566"
538,2020.10.14,"368,500","-3,500","370,000","375,000","366,000","333,008"
539,2020.10.13,"372,000",+500,"374,000","377,000","371,500","302,317"
540,2020.10.12,"371,500","-7,500","383,000","383,000","371,000","471,624"
541,2020.10.08,"379,000","-1,500","383,500","387,000","379,000","624,658"
542,2020.10.07,"380,500","-1,000","378,000","381,500","376,000","398,285"
543,2020.10.06,"381,500","+11,000","373,500","383,500","370,000","765,339"
544,2020.10.05,"370,500","+6,000","360,500","370,500","358,000","522,228"
545,2020.09.29,"364,500","-4,500","374,500","375,000","364,000","612,054"
546,2020.09.28,"369,000","+17,500","356,500","372,000","354,000","674,705"
547,2020.09.25,"351,500",-500,"356,000","358,000","346,500","449,701"
548,2020.09.24,"352,000","-13,500","361,000","361,500","351,000","763,638"
549,2020.09.23,"365,500","+12,500","358,500","367,000","353,000","930,394"
550,2020.09.22,"353,000","-11,500","361,000","369,000","351,000","880,318"
551,2020.09.21,"364,500","-8,500","371,500","374,000","364,000","530,255"
552,2020.09.18,"373,000","+2,000","369,000","377,000","366,000","495,271"
553,2020.09.17,"371,000","-6,000","373,500","374,000","369,000","617,702"
554,2020.09.16,"377,000","-4,000","384,000","384,500","377,000","485,743"
555,2020.09.15,"381,000","+7,500","371,000","385,000","369,000","860,038"
556,2020.09.14,"373,500","-5,500","377,000","378,000","369,000","830,231"
557,2020.09.11,"379,000","-6,500","382,000","384,000","375,500","792,840"
558,2020.09.10,"385,500","+1,500","392,000","396,500","384,000","936,708"
559,2020.09.09,"384,000","-6,000","381,500","388,000","379,000","935,573"
560,2020.09.08,"390,000","-2,000","393,500","398,500","380,500","1,020,539"
561,2020.09.07,"392,000","-10,000","401,500","401,500","391,000","928,939"
562,2020.09.04,"402,000","-8,000","390,000","404,500","389,500","1,168,529"
563,2020.09.03,"410,000","-2,000","415,500","416,000","404,000","739,215"
564,2020.09.02,"412,000","+10,500","405,500","412,500","401,500","921,655"
565,2020.09.01,"401,500","-5,500","413,500","416,000","400,000","1,100,736"
566,2020.08.31,"407,000","+1,500","410,500","420,500","401,000","1,629,751"
567,2020.08.28,"405,500","-5,000","413,500","416,000","400,000","1,506,996"
568,2020.08.27,"410,500","+18,500","396,500","413,000","396,000","1,981,840"
569,2020.08.26,"392,000","+11,000","380,500","394,000","378,000","1,351,029"
570,2020.08.25,"381,000","+1,000","384,500","385,000","377,000","887,733"
571,2020.08.24,"380,000","+10,000","374,500","382,500","367,500","969,648"
572,2020.08.21,"370,000","+5,500","370,000","373,500","362,000","1,021,460"
573,2020.08.20,"364,500","-12,000","376,000","383,000","359,500","1,686,740"
574,2020.08.19,"376,500","-1,500","384,500","385,000","372,000","1,359,266"
575,2020.08.18,"378,000","+15,500","371,500","389,500","367,500","3,032,037"
576,2020.08.14,"362,500","+2,000","361,000","366,000","358,000","825,802"
577,2020.08.13,"360,500","+6,500","359,000","365,000","356,500","1,117,859"
578,2020.08.12,"354,000","+1,500","348,500","356,500","347,500","729,434"
579,2020.08.11,"352,500","-3,500","351,500","357,000","347,500","750,285"
580,2020.08.10,"356,000","+3,000","346,000","358,500","341,500","1,086,391"
581,2020.08.07,"353,000","-11,000","368,000","370,000","350,500","1,899,111"
582,2020.08.06,"364,000","-6,500","358,500","372,500","357,500","1,848,898"
583,2020.08.05,"370,500",+500,"366,000","371,000","362,500","1,075,879"
584,2020.08.04,"370,000","+4,000","378,500","384,000","361,000","1,714,642"
585,2020.08.03,"366,000","+22,500","347,500","366,000","347,000","1,636,803"
586,2020.07.31,"343,500","+11,500","336,000","344,000","335,500","1,078,837"
587,2020.07.30,"332,000",+500,"336,000","337,000","331,500","615,872"
588,2020.07.29,"331,500","+2,000","329,000","333,000","325,000","618,435"
589,2020.07.28,"329,500","+3,000","332,000","336,000","328,500","873,063"
590,2020.07.27,"326,500","+2,000","321,000","329,500","320,500","603,322"
591,2020.07.24,"324,500","-5,000","325,000","333,000","322,000","907,643"
592,2020.07.23,"329,500","+11,500","316,500","329,500","315,000","1,260,435"
593,2020.07.22,"318,000","+2,000","310,500","321,500","306,000","1,159,298"
594,2020.07.21,"316,000","+6,000","323,500","326,000","311,500","1,676,630"
595,2020.07.20,"310,000","-15,000","325,000","325,000","310,000","1,534,422"
596,2020.07.17,"325,000","+3,000","319,000","327,000","314,000","1,268,587"
597,2020.07.16,"322,000","-15,500","332,000","335,500","319,000","1,941,508"
598,2020.07.15,"337,500","-5,500","344,000","349,500","332,000","1,487,417"
599,2020.07.14,"343,000","-9,000","340,500","346,500","340,000","1,212,519"
600,2020.07.13,"352,000","-3,500","359,000","361,000","345,000","1,391,744"
601,2020.07.10,"355,500",0,"351,000","368,000","345,500","2,566,935"
602,2020.07.09,"355,500","+27,500","335,000","355,500","332,000","2,463,503"
603,2020.07.08,"328,000","+17,500","312,000","328,000","305,000","1,869,663"
604,2020.07.07,"310,500","+10,000","306,500","318,000","304,000","1,552,820"
605,2020.07.06,"300,500","+6,500","298,000","307,500","297,000","1,344,851"
606,2020.07.03,"294,000","+8,500","289,500","297,000","284,000","1,604,493"
607,2020.07.02,"285,500","+16,000","273,500","285,500","273,000","1,378,545"
608,2020.07.01,"269,500","+2,000","271,500","275,000","267,500","578,023"
609,2020.06.30,"267,500",0,"272,000","273,000","267,500","624,089"
610,2020.06.29,"267,500","-7,000","269,000","273,500","266,000","778,818"
